date,region,fuel_type,type_name,total_generation,units
2024-10-06T13,PJM,COL,Coal,7904.0,megawatthours
2024-10-06T13,PJM,NG,Natural Gas,24563.0,megawatthours
2024-10-06T13,PJM,NUC,Nuclear,30397.0,megawatthours
2024-10-06T13,PJM,SUN,Solar,4941.0,megawatthours
2024-10-06T13,PJM,WAT,Hydro,719.0,megawatthours
2024-10-06T13,PJM,WND,Wind,3872.0,megawatthours
2024-10-06T12,MISO,COL,Coal,13080.0,megawatthours
2024-10-06T12,MISO,NG,Natural Gas,14196.0,megawatthours
2024-10-06T12,MISO,NUC,Nuclear,10090.0,megawatthours
2024-10-06T12,MISO,SUN,Solar,1.0,megawatthours
2024-10-06T12,MISO,WAT,Hydro,428.0,megawatthours
2024-10-06T12,MISO,WND,Wind,19651.0,megawatthours
2024-10-06T12,PJM,COL,Coal,7850.0,megawatthours
2024-10-06T12,PJM,NG,Natural Gas,24921.0,megawatthours
2024-10-06T12,PJM,NUC,Nuclear,30421.0,megawatthours
2024-10-06T12,PJM,SUN,Solar,1800.0,megawatthours
2024-10-06T12,PJM,WAT,Hydro,682.0,megawatthours
2024-10-06T12,PJM,WND,Wind,4798.0,megawatthours
2024-10-06T11,MISO,COL,Coal,12452.0,megawatthours
2024-10-06T11,MISO,NG,Natural Gas,13540.0,megawatthours
2024-10-06T11,MISO,NUC,Nuclear,10073.0,megawatthours
2024-10-06T11,MISO,SUN,Solar,3.0,megawatthours
2024-10-06T11,MISO,WAT,Hydro,426.0,megawatthours
2024-10-06T11,MISO,WND,Wind,20143.0,megawatthours
2024-10-06T11,PJM,COL,Coal,7877.0,megawatthours
2024-10-06T11,PJM,NG,Natural Gas,24678.0,megawatthours
2024-10-06T11,PJM,NUC,Nuclear,30426.0,megawatthours
2024-10-06T11,PJM,SUN,Solar,44.0,megawatthours
2024-10-06T11,PJM,WAT,Hydro,679.0,megawatthours
2024-10-06T11,PJM,WND,Wind,5119.0,megawatthours
2024-10-06T10,MISO,COL,Coal,12385.0,megawatthours
2024-10-06T10,MISO,NG,Natural Gas,13475.0,megawatthours
2024-10-06T10,MISO,NUC,Nuclear,10043.0,megawatthours
2024-10-06T10,MISO,SUN,Solar,3.0,megawatthours
2024-10-06T10,MISO,WAT,Hydro,423.0,megawatthours
2024-10-06T10,MISO,WND,Wind,20049.0,megawatthours
2024-10-06T10,PJM,COL,Coal,7760.0,megawatthours
2024-10-06T10,PJM,NG,Natural Gas,23640.0,megawatthours
2024-10-06T10,PJM,NUC,Nuclear,30441.0,megawatthours
2024-10-06T10,PJM,WAT,Hydro,655.0,megawatthours
2024-10-06T10,PJM,WND,Wind,5636.0,megawatthours
2024-10-06T09,MISO,COL,Coal,12362.0,megawatthours
2024-10-06T09,MISO,NG,Natural Gas,13266.0,megawatthours
2024-10-06T09,MISO,NUC,Nuclear,10071.0,megawatthours
2024-10-06T09,MISO,SUN,Solar,2.0,megawatthours
2024-10-06T09,MISO,WAT,Hydro,422.0,megawatthours
2024-10-06T09,MISO,WND,Wind,20214.0,megawatthours
2024-10-06T09,PJM,COL,Coal,7642.0,megawatthours
2024-10-06T09,PJM,NG,Natural Gas,23122.0,megawatthours
2024-10-06T09,PJM,NUC,Nuclear,30388.0,megawatthours
2024-10-06T09,PJM,SUN,Solar,15.0,megawatthours
2024-10-06T09,PJM,WAT,Hydro,634.0,megawatthours
2024-10-06T09,PJM,WND,Wind,6132.0,megawatthours
2024-10-06T08,MISO,COL,Coal,12554.0,megawatthours
2024-10-06T08,MISO,NG,Natural Gas,13747.0,megawatthours
2024-10-06T08,MISO,NUC,Nuclear,10064.0,megawatthours
2024-10-06T08,MISO,SUN,Solar,2.0,megawatthours
2024-10-06T08,MISO,WAT,Hydro,426.0,megawatthours
2024-10-06T08,MISO,WND,Wind,20215.0,megawatthours
2024-10-06T08,PJM,COL,Coal,7696.0,megawatthours
2024-10-06T08,PJM,NG,Natural Gas,22685.0,megawatthours
2024-10-06T08,PJM,NUC,Nuclear,30410.0,megawatthours
2024-10-06T08,PJM,SUN,Solar,15.0,megawatthours
2024-10-06T08,PJM,WAT,Hydro,646.0,megawatthours
2024-10-06T08,PJM,WND,Wind,6749.0,megawatthours
2024-10-06T07,MISO,COL,Coal,12862.0,megawatthours
2024-10-06T07,MISO,NG,Natural Gas,14714.0,megawatthours
2024-10-06T07,MISO,NUC,Nuclear,10049.0,megawatthours
2024-10-06T07,MISO,SUN,Solar,3.0,megawatthours
2024-10-06T07,MISO,WAT,Hydro,447.0,megawatthours
2024-10-06T07,MISO,WND,Wind,20240.0,megawatthours
2024-10-06T07,PJM,COL,Coal,8029.0,megawatthours
2024-10-06T07,PJM,NG,Natural Gas,23315.0,megawatthours
2024-10-06T07,PJM,NUC,Nuclear,30361.0,megawatthours
2024-10-06T07,PJM,SUN,Solar,15.0,megawatthours
2024-10-06T07,PJM,WAT,Hydro,663.0,megawatthours
2024-10-06T07,PJM,WND,Wind,6916.0,megawatthours
2024-10-06T06,MISO,COL,Coal,13880.0,megawatthours
2024-10-06T06,MISO,NG,Natural Gas,16476.0,megawatthours
2024-10-06T06,MISO,NUC,Nuclear,10033.0,megawatthours
2024-10-06T06,MISO,SUN,Solar,3.0,megawatthours
2024-10-06T06,MISO,WAT,Hydro,443.0,megawatthours
2024-10-06T06,MISO,WND,Wind,20300.0,megawatthours
2024-10-06T06,PJM,COL,Coal,8136.0,megawatthours
2024-10-06T06,PJM,NG,Natural Gas,22860.0,megawatthours
2024-10-06T06,PJM,NUC,Nuclear,30348.0,megawatthours
2024-10-06T06,PJM,SUN,Solar,15.0,megawatthours
2024-10-06T06,PJM,WAT,Hydro,761.0,megawatthours
2024-10-06T06,PJM,WND,Wind,7346.0,megawatthours
2024-10-06T05,MISO,COL,Coal,15374.0,megawatthours
2024-10-06T05,MISO,NG,Natural Gas,18524.0,megawatthours
2024-10-06T05,MISO,NUC,Nuclear,10015.0,megawatthours
2024-10-06T05,MISO,SUN,Solar,3.0,megawatthours
2024-10-06T05,MISO,WAT,Hydro,462.0,megawatthours
2024-10-06T05,MISO,WND,Wind,20458.0,megawatthours
2024-10-06T05,PJM,COL,Coal,8688.0,megawatthours
2024-10-06T05,PJM,NG,Natural Gas,24181.0,megawatthours
2024-10-06T05,PJM,NUC,Nuclear,30419.0,megawatthours
2024-10-06T05,PJM,SUN,Solar,15.0,megawatthours
2024-10-06T05,PJM,WAT,Hydro,818.0,megawatthours
2024-10-06T05,PJM,WND,Wind,7249.0,megawatthours
2024-10-06T04,MISO,COL,Coal,16836.0,megawatthours
2024-10-06T04,MISO,NG,Natural Gas,19627.0,megawatthours
2024-10-06T04,MISO,NUC,Nuclear,10005.0,megawatthours
2024-10-06T04,MISO,SUN,Solar,3.0,megawatthours
2024-10-06T04,MISO,WAT,Hydro,519.0,megawatthours
2024-10-06T04,MISO,WND,Wind,20861.0,megawatthours
2024-10-06T04,PJM,COL,Coal,10191.0,megawatthours
2024-10-06T04,PJM,NG,Natural Gas,30651.0,megawatthours
2024-10-06T04,PJM,NUC,Nuclear,30904.0,megawatthours
2024-10-06T04,PJM,SUN,Solar,15.0,megawatthours
2024-10-06T04,PJM,WAT,Hydro,640.0,megawatthours
2024-10-06T04,PJM,WND,Wind,3383.0,megawatthours
2024-10-06T03,MISO,COL,Coal,18010.0,megawatthours
2024-10-06T03,MISO,NG,Natural Gas,21026.0,megawatthours
2024-10-06T03,MISO,NUC,Nuclear,9990.0,megawatthours
2024-10-06T03,MISO,SUN,Solar,2.0,megawatthours
2024-10-06T03,MISO,WAT,Hydro,548.0,megawatthours
2024-10-06T03,MISO,WND,Wind,21345.0,megawatthours
2024-10-06T03,PJM,COL,Coal,9836.0,megawatthours
2024-10-06T03,PJM,NG,Natural Gas,28080.0,megawatthours
2024-10-06T03,PJM,NUC,Nuclear,30592.0,megawatthours
2024-10-06T03,PJM,SUN,Solar,24.0,megawatthours
2024-10-06T03,PJM,WAT,Hydro,698.0,megawatthours
2024-10-06T03,PJM,WND,Wind,7269.0,megawatthours
2024-10-06T02,MISO,COL,Coal,18645.0,megawatthours
2024-10-06T02,MISO,NG,Natural Gas,22259.0,megawatthours
2024-10-06T02,MISO,NUC,Nuclear,9977.0,megawatthours
2024-10-06T02,MISO,WAT,Hydro,592.0,megawatthours
2024-10-06T02,MISO,WND,Wind,21774.0,megawatthours
2024-10-06T02,PJM,COL,Coal,10642.0,megawatthours
2024-10-06T02,PJM,NG,Natural Gas,30913.0,megawatthours
2024-10-06T02,PJM,NUC,Nuclear,30803.0,megawatthours
2024-10-06T02,PJM,SUN,Solar,24.0,megawatthours
2024-10-06T02,PJM,WAT,Hydro,746.0,megawatthours
2024-10-06T02,PJM,WND,Wind,7002.0,megawatthours
2024-10-06T01,MISO,COL,Coal,19830.0,megawatthours
2024-10-06T01,MISO,NG,Natural Gas,24031.0,megawatthours
2024-10-06T01,MISO,NUC,Nuclear,9959.0,megawatthours
2024-10-06T01,MISO,SUN,Solar,3.0,megawatthours
2024-10-06T01,MISO,WAT,Hydro,1136.0,megawatthours
2024-10-06T01,MISO,WND,Wind,21161.0,megawatthours
2024-10-06T01,PJM,COL,Coal,11320.0,megawatthours
2024-10-06T01,PJM,NG,Natural Gas,33710.0,megawatthours
2024-10-06T01,PJM,NUC,Nuclear,31104.0,megawatthours
2024-10-06T01,PJM,SUN,Solar,24.0,megawatthours
2024-10-06T01,PJM,WAT,Hydro,1454.0,megawatthours
2024-10-06T01,PJM,WND,Wind,6282.0,megawatthours
2024-10-06T00,MISO,COL,Coal,19901.0,megawatthours
2024-10-06T00,MISO,NG,Natural Gas,24982.0,megawatthours
2024-10-06T00,MISO,NUC,Nuclear,9946.0,megawatthours
2024-10-06T00,MISO,SUN,Solar,295.0,megawatthours
2024-10-06T00,MISO,WAT,Hydro,2030.0,megawatthours
2024-10-06T00,MISO,WND,Wind,20434.0,megawatthours
2024-10-06T00,PJM,COL,Coal,11282.0,megawatthours
2024-10-06T00,PJM,NG,Natural Gas,36774.0,megawatthours
2024-10-06T00,PJM,NUC,Nuclear,31346.0,megawatthours
2024-10-06T00,PJM,SUN,Solar,24.0,megawatthours
2024-10-06T00,PJM,WAT,Hydro,2130.0,megawatthours
2024-10-06T00,PJM,WND,Wind,5774.0,megawatthours
2024-10-05T23,MISO,COL,Coal,19417.0,megawatthours
2024-10-05T23,MISO,NG,Natural Gas,25131.0,megawatthours
2024-10-05T23,MISO,NUC,Nuclear,9932.0,megawatthours
2024-10-05T23,MISO,SUN,Solar,2944.0,megawatthours
2024-10-05T23,MISO,WAT,Hydro,2010.0,megawatthours
2024-10-05T23,MISO,WND,Wind,20201.0,megawatthours
2024-10-05T23,PJM,COL,Coal,11497.0,megawatthours
2024-10-05T23,PJM,NG,Natural Gas,37880.0,megawatthours
2024-10-05T23,PJM,NUC,Nuclear,31495.0,megawatthours
2024-10-05T23,PJM,SUN,Solar,24.0,megawatthours
2024-10-05T23,PJM,WAT,Hydro,2888.0,megawatthours
2024-10-05T23,PJM,WND,Wind,4811.0,megawatthours
2024-10-05T22,MISO,COL,Coal,18787.0,megawatthours
2024-10-05T22,MISO,NG,Natural Gas,24600.0,megawatthours
2024-10-05T22,MISO,NUC,Nuclear,9928.0,megawatthours
2024-10-05T22,MISO,SUN,Solar,5741.0,megawatthours
2024-10-05T22,MISO,WAT,Hydro,1041.0,megawatthours
2024-10-05T22,MISO,WND,Wind,20458.0,megawatthours
2024-10-05T22,PJM,COL,Coal,11856.0,megawatthours
2024-10-05T22,PJM,NG,Natural Gas,38036.0,megawatthours
2024-10-05T22,PJM,NUC,Nuclear,31432.0,megawatthours
2024-10-05T22,PJM,SUN,Solar,618.0,megawatthours
2024-10-05T22,PJM,WAT,Hydro,2838.0,megawatthours
2024-10-05T22,PJM,WND,Wind,4775.0,megawatthours
2024-10-05T21,MISO,COL,Coal,18034.0,megawatthours
2024-10-05T21,MISO,NG,Natural Gas,23787.0,megawatthours
2024-10-05T21,MISO,NUC,Nuclear,9926.0,megawatthours
2024-10-05T21,MISO,SUN,Solar,6675.0,megawatthours
2024-10-05T21,MISO,WAT,Hydro,916.0,megawatthours
2024-10-05T21,MISO,WND,Wind,20477.0,megawatthours
2024-10-05T21,PJM,COL,Coal,10375.0,megawatthours
2024-10-05T21,PJM,NG,Natural Gas,36912.0,megawatthours
2024-10-05T21,PJM,NUC,Nuclear,31477.0,megawatthours
2024-10-05T21,PJM,SUN,Solar,3846.0,megawatthours
2024-10-05T21,PJM,WAT,Hydro,2983.0,megawatthours
2024-10-05T21,PJM,WND,Wind,5095.0,megawatthours
2024-10-05T20,MISO,COL,Coal,16997.0,megawatthours
2024-10-05T20,MISO,NG,Natural Gas,22631.0,megawatthours
2024-10-05T20,MISO,NUC,Nuclear,9932.0,megawatthours
2024-10-05T20,MISO,SUN,Solar,6837.0,megawatthours
2024-10-05T20,MISO,WAT,Hydro,718.0,megawatthours
2024-10-05T20,MISO,WND,Wind,20258.0,megawatthours
2024-10-05T20,PJM,COL,Coal,9655.0,megawatthours
2024-10-05T20,PJM,NG,Natural Gas,35338.0,megawatthours
2024-10-05T20,PJM,NUC,Nuclear,31477.0,megawatthours
2024-10-05T20,PJM,SUN,Solar,5998.0,megawatthours
2024-10-05T20,PJM,WAT,Hydro,2111.0,megawatthours
2024-10-05T20,PJM,WND,Wind,5003.0,megawatthours
2024-10-05T19,MISO,COL,Coal,16209.0,megawatthours
2024-10-05T19,MISO,NG,Natural Gas,21504.0,megawatthours
2024-10-05T19,MISO,NUC,Nuclear,9930.0,megawatthours
2024-10-05T19,MISO,SUN,Solar,6823.0,megawatthours
2024-10-05T19,MISO,WAT,Hydro,487.0,megawatthours
2024-10-05T19,MISO,WND,Wind,19818.0,megawatthours
2024-10-05T19,PJM,COL,Coal,9407.0,megawatthours
2024-10-05T19,PJM,NG,Natural Gas,33942.0,megawatthours
2024-10-05T19,PJM,NUC,Nuclear,31512.0,megawatthours
2024-10-05T19,PJM,SUN,Solar,6314.0,megawatthours
2024-10-05T19,PJM,WAT,Hydro,1479.0,megawatthours
2024-10-05T19,PJM,WND,Wind,4778.0,megawatthours
2024-10-05T18,MISO,COL,Coal,15329.0,megawatthours
2024-10-05T18,MISO,NG,Natural Gas,20016.0,megawatthours
2024-10-05T18,MISO,NUC,Nuclear,9908.0,megawatthours
2024-10-05T18,MISO,SUN,Solar,6962.0,megawatthours
2024-10-05T18,MISO,WAT,Hydro,483.0,megawatthours
2024-10-05T18,MISO,WND,Wind,19393.0,megawatthours
2024-10-05T18,PJM,COL,Coal,9139.0,megawatthours
2024-10-05T18,PJM,NG,Natural Gas,32245.0,megawatthours
2024-10-05T18,PJM,NUC,Nuclear,31519.0,megawatthours
2024-10-05T18,PJM,SUN,Solar,6569.0,megawatthours
2024-10-05T18,PJM,WAT,Hydro,1072.0,megawatthours
2024-10-05T18,PJM,WND,Wind,4698.0,megawatthours
2024-10-05T17,MISO,COL,Coal,14445.0,megawatthours
2024-10-05T17,MISO,NG,Natural Gas,19135.0,megawatthours
2024-10-05T17,MISO,NUC,Nuclear,9873.0,megawatthours
2024-10-05T17,MISO,SUN,Solar,6910.0,megawatthours
2024-10-05T17,MISO,WAT,Hydro,459.0,megawatthours
2024-10-05T17,MISO,WND,Wind,18393.0,megawatthours
2024-10-05T17,PJM,COL,Coal,9376.0,megawatthours
2024-10-05T17,PJM,NG,Natural Gas,31173.0,megawatthours
2024-10-05T17,PJM,NUC,Nuclear,31542.0,megawatthours
2024-10-05T17,PJM,SUN,Solar,6518.0,megawatthours
2024-10-05T17,PJM,WAT,Hydro,1118.0,megawatthours
2024-10-05T17,PJM,WND,Wind,4061.0,megawatthours
2024-10-05T16,MISO,COL,Coal,14056.0,megawatthours
2024-10-05T16,MISO,NG,Natural Gas,18722.0,megawatthours
2024-10-05T16,MISO,NUC,Nuclear,9833.0,megawatthours
2024-10-05T16,MISO,SUN,Solar,6827.0,megawatthours
2024-10-05T16,MISO,WAT,Hydro,460.0,megawatthours
2024-10-05T16,MISO,WND,Wind,16775.0,megawatthours
2024-10-05T16,PJM,COL,Coal,8942.0,megawatthours
2024-10-05T16,PJM,NG,Natural Gas,29016.0,megawatthours
2024-10-05T16,PJM,NUC,Nuclear,31551.0,megawatthours
2024-10-05T16,PJM,SUN,Solar,6167.0,megawatthours
2024-10-05T16,PJM,WAT,Hydro,954.0,megawatthours
2024-10-05T16,PJM,WND,Wind,4006.0,megawatthours
2024-10-05T15,MISO,COL,Coal,14040.0,megawatthours
2024-10-05T15,MISO,NG,Natural Gas,17765.0,megawatthours
2024-10-05T15,MISO,NUC,Nuclear,9798.0,megawatthours
2024-10-05T15,MISO,SUN,Solar,5924.0,megawatthours
2024-10-05T15,MISO,WAT,Hydro,459.0,megawatthours
2024-10-05T15,MISO,WND,Wind,15757.0,megawatthours
2024-10-05T15,PJM,COL,Coal,8782.0,megawatthours
2024-10-05T15,PJM,NG,Natural Gas,28444.0,megawatthours
2024-10-05T15,PJM,NUC,Nuclear,31507.0,megawatthours
2024-10-05T15,PJM,SUN,Solar,6287.0,megawatthours
2024-10-05T15,PJM,WAT,Hydro,780.0,megawatthours
2024-10-05T15,PJM,WND,Wind,3524.0,megawatthours
2024-10-05T14,MISO,COL,Coal,14362.0,megawatthours
2024-10-05T14,MISO,NG,Natural Gas,16613.0,megawatthours
2024-10-05T14,MISO,NUC,Nuclear,9821.0,megawatthours
2024-10-05T14,MISO,SUN,Solar,3535.0,megawatthours
2024-10-05T14,MISO,WAT,Hydro,459.0,megawatthours
2024-10-05T14,MISO,WND,Wind,16968.0,megawatthours
2024-10-05T14,PJM,COL,Coal,8797.0,megawatthours
2024-10-05T14,PJM,NG,Natural Gas,28977.0,megawatthours
2024-10-05T14,PJM,NUC,Nuclear,31577.0,megawatthours
2024-10-05T14,PJM,SUN,Solar,5692.0,megawatthours
2024-10-05T14,PJM,WAT,Hydro,730.0,megawatthours
2024-10-05T14,PJM,WND,Wind,3459.0,megawatthours
2024-10-05T13,MISO,COL,Coal,15165.0,megawatthours
2024-10-05T13,MISO,NG,Natural Gas,17470.0,megawatthours
2024-10-05T13,MISO,NUC,Nuclear,9848.0,megawatthours
2024-10-05T13,MISO,SUN,Solar,463.0,megawatthours
2024-10-05T13,MISO,WAT,Hydro,472.0,megawatthours
2024-10-05T13,MISO,WND,Wind,16891.0,megawatthours
2024-10-05T13,PJM,COL,Coal,8791.0,megawatthours
2024-10-05T13,PJM,NG,Natural Gas,28285.0,megawatthours
2024-10-05T13,PJM,NUC,Nuclear,31573.0,megawatthours
2024-10-05T13,PJM,SUN,Solar,4844.0,megawatthours
2024-10-05T13,PJM,WAT,Hydro,699.0,megawatthours
2024-10-05T13,PJM,WND,Wind,3966.0,megawatthours
2024-10-05T12,MISO,COL,Coal,14373.0,megawatthours
2024-10-05T12,MISO,NG,Natural Gas,17599.0,megawatthours
2024-10-05T12,MISO,NUC,Nuclear,9825.0,megawatthours
2024-10-05T12,MISO,SUN,Solar,2.0,megawatthours
2024-10-05T12,MISO,WAT,Hydro,470.0,megawatthours
2024-10-05T12,MISO,WND,Wind,16485.0,megawatthours
2024-10-05T12,PJM,COL,Coal,8945.0,megawatthours
2024-10-05T12,PJM,NG,Natural Gas,29133.0,megawatthours
2024-10-05T12,PJM,NUC,Nuclear,31522.0,megawatthours
2024-10-05T12,PJM,SUN,Solar,1619.0,megawatthours
2024-10-05T12,PJM,WAT,Hydro,725.0,megawatthours
2024-10-05T12,PJM,WND,Wind,4590.0,megawatthours
2024-10-05T11,MISO,COL,Coal,13239.0,megawatthours
2024-10-05T11,MISO,NG,Natural Gas,17205.0,megawatthours
2024-10-05T11,MISO,NUC,Nuclear,9844.0,megawatthours
2024-10-05T11,MISO,SUN,Solar,2.0,megawatthours
2024-10-05T11,MISO,WAT,Hydro,484.0,megawatthours
2024-10-05T11,MISO,WND,Wind,15934.0,megawatthours
2024-10-05T11,PJM,COL,Coal,8749.0,megawatthours
2024-10-05T11,PJM,NG,Natural Gas,28902.0,megawatthours
2024-10-05T11,PJM,NUC,Nuclear,31463.0,megawatthours
2024-10-05T11,PJM,SUN,Solar,22.0,megawatthours
2024-10-05T11,PJM,WAT,Hydro,675.0,megawatthours
2024-10-05T11,PJM,WND,Wind,4564.0,megawatthours
2024-10-05T10,MISO,COL,Coal,13021.0,megawatthours
2024-10-05T10,MISO,NG,Natural Gas,17031.0,megawatthours
2024-10-05T10,MISO,NUC,Nuclear,9878.0,megawatthours
2024-10-05T10,MISO,SUN,Solar,1.0,megawatthours
2024-10-05T10,MISO,WAT,Hydro,494.0,megawatthours
2024-10-05T10,MISO,WND,Wind,15608.0,megawatthours
2024-10-05T10,PJM,COL,Coal,8642.0,megawatthours
2024-10-05T10,PJM,NG,Natural Gas,28424.0,megawatthours
2024-10-05T10,PJM,NUC,Nuclear,31366.0,megawatthours
2024-10-05T10,PJM,SUN,Solar,15.0,megawatthours
2024-10-05T10,PJM,WAT,Hydro,765.0,megawatthours
2024-10-05T10,PJM,WND,Wind,4613.0,megawatthours
2024-10-05T09,MISO,COL,Coal,13079.0,megawatthours
2024-10-05T09,MISO,NG,Natural Gas,17116.0,megawatthours
2024-10-05T09,MISO,NUC,Nuclear,9847.0,megawatthours
2024-10-05T09,MISO,SUN,Solar,2.0,megawatthours
2024-10-05T09,MISO,WAT,Hydro,495.0,megawatthours
2024-10-05T09,MISO,WND,Wind,15909.0,megawatthours
2024-10-05T09,PJM,COL,Coal,8166.0,megawatthours
2024-10-05T09,PJM,NG,Natural Gas,27023.0,megawatthours
2024-10-05T09,PJM,NUC,Nuclear,31279.0,megawatthours
2024-10-05T09,PJM,SUN,Solar,15.0,megawatthours
2024-10-05T09,PJM,WAT,Hydro,716.0,megawatthours
2024-10-05T09,PJM,WND,Wind,4560.0,megawatthours
2024-10-05T08,MISO,COL,Coal,13558.0,megawatthours
2024-10-05T08,MISO,NG,Natural Gas,16911.0,megawatthours
2024-10-05T08,MISO,NUC,Nuclear,9840.0,megawatthours
2024-10-05T08,MISO,SUN,Solar,1.0,megawatthours
2024-10-05T08,MISO,WAT,Hydro,494.0,megawatthours
2024-10-05T08,MISO,WND,Wind,16022.0,megawatthours
2024-10-05T08,PJM,COL,Coal,8153.0,megawatthours
2024-10-05T08,PJM,NG,Natural Gas,26522.0,megawatthours
2024-10-05T08,PJM,NUC,Nuclear,31168.0,megawatthours
2024-10-05T08,PJM,SUN,Solar,15.0,megawatthours
2024-10-05T08,PJM,WAT,Hydro,676.0,megawatthours
2024-10-05T08,PJM,WND,Wind,4510.0,megawatthours
2024-10-05T07,MISO,COL,Coal,15059.0,megawatthours
2024-10-05T07,MISO,NG,Natural Gas,17591.0,megawatthours
2024-10-05T07,MISO,NUC,Nuclear,9803.0,megawatthours
2024-10-05T07,MISO,SUN,Solar,1.0,megawatthours
2024-10-05T07,MISO,WAT,Hydro,493.0,megawatthours
2024-10-05T07,MISO,WND,Wind,16244.0,megawatthours
2024-10-05T07,PJM,COL,Coal,8731.0,megawatthours
2024-10-05T07,PJM,NG,Natural Gas,27408.0,megawatthours
2024-10-05T07,PJM,NUC,Nuclear,31098.0,megawatthours
2024-10-05T07,PJM,SUN,Solar,15.0,megawatthours
2024-10-05T07,PJM,WAT,Hydro,643.0,megawatthours
2024-10-05T07,PJM,WND,Wind,4217.0,megawatthours
2024-10-05T06,MISO,COL,Coal,16669.0,megawatthours
2024-10-05T06,MISO,NG,Natural Gas,18178.0,megawatthours
2024-10-05T06,MISO,NUC,Nuclear,9817.0,megawatthours
2024-10-05T06,MISO,SUN,Solar,1.0,megawatthours
2024-10-05T06,MISO,WAT,Hydro,495.0,megawatthours
2024-10-05T06,MISO,WND,Wind,16458.0,megawatthours
2024-10-05T06,PJM,COL,Coal,9138.0,megawatthours
2024-10-05T06,PJM,NG,Natural Gas,27921.0,megawatthours
2024-10-05T06,PJM,NUC,Nuclear,30972.0,megawatthours
2024-10-05T06,PJM,SUN,Solar,15.0,megawatthours
2024-10-05T06,PJM,WAT,Hydro,632.0,megawatthours
2024-10-05T06,PJM,WND,Wind,3553.0,megawatthours
2024-10-05T05,MISO,COL,Coal,18432.0,megawatthours
2024-10-05T05,MISO,NG,Natural Gas,19418.0,megawatthours
2024-10-05T05,MISO,NUC,Nuclear,9815.0,megawatthours
2024-10-05T05,MISO,WAT,Hydro,490.0,megawatthours
2024-10-05T05,MISO,WND,Wind,16640.0,megawatthours
2024-10-05T05,PJM,COL,Coal,9792.0,megawatthours
2024-10-05T05,PJM,NG,Natural Gas,29093.0,megawatthours
2024-10-05T05,PJM,NUC,Nuclear,30922.0,megawatthours
2024-10-05T05,PJM,SUN,Solar,15.0,megawatthours
2024-10-05T05,PJM,WAT,Hydro,680.0,megawatthours
2024-10-05T05,PJM,WND,Wind,3419.0,megawatthours
2024-10-05T04,MISO,COL,Coal,19389.0,megawatthours
2024-10-05T04,MISO,NG,Natural Gas,20669.0,megawatthours
2024-10-05T04,MISO,NUC,Nuclear,9888.0,megawatthours
2024-10-05T04,MISO,WAT,Hydro,518.0,megawatthours
2024-10-05T04,MISO,WND,Wind,17101.0,megawatthours
2024-10-05T04,PJM,COL,Coal,9651.0,megawatthours
2024-10-05T04,PJM,NG,Natural Gas,34919.0,megawatthours
2024-10-05T04,PJM,NUC,Nuclear,30603.0,megawatthours
2024-10-05T04,PJM,WAT,Hydro,718.0,megawatthours
2024-10-05T04,PJM,WND,Wind,1145.0,megawatthours
2024-10-05T03,MISO,COL,Coal,20465.0,megawatthours
2024-10-05T03,MISO,NG,Natural Gas,22273.0,megawatthours
2024-10-05T03,MISO,NUC,Nuclear,9951.0,megawatthours
2024-10-05T03,MISO,SUN,Solar,0.0,megawatthours
2024-10-05T03,MISO,WAT,Hydro,550.0,megawatthours
2024-10-05T03,MISO,WND,Wind,16885.0,megawatthours
2024-10-05T03,PJM,COL,Coal,10184.0,megawatthours
2024-10-05T03,PJM,NG,Natural Gas,34834.0,megawatthours
2024-10-05T03,PJM,NUC,Nuclear,30845.0,megawatthours
2024-10-05T03,PJM,SUN,Solar,15.0,megawatthours
2024-10-05T03,PJM,WAT,Hydro,733.0,megawatthours
2024-10-05T03,PJM,WND,Wind,3703.0,megawatthours
2024-10-05T02,MISO,COL,Coal,21140.0,megawatthours
2024-10-05T02,MISO,NG,Natural Gas,24344.0,megawatthours
2024-10-05T02,MISO,NUC,Nuclear,9997.0,megawatthours
2024-10-05T02,MISO,SUN,Solar,1.0,megawatthours
2024-10-05T02,MISO,WAT,Hydro,769.0,megawatthours
2024-10-05T02,MISO,WND,Wind,15705.0,megawatthours
2024-10-05T02,PJM,COL,Coal,10525.0,megawatthours
2024-10-05T02,PJM,NG,Natural Gas,36434.0,megawatthours
2024-10-05T02,PJM,NUC,Nuclear,30875.0,megawatthours
2024-10-05T02,PJM,SUN,Solar,15.0,megawatthours
2024-10-05T02,PJM,WAT,Hydro,910.0,megawatthours
2024-10-05T02,PJM,WND,Wind,4149.0,megawatthours
2024-10-05T01,MISO,COL,Coal,22678.0,megawatthours
2024-10-05T01,MISO,NG,Natural Gas,28077.0,megawatthours
2024-10-05T01,MISO,NUC,Nuclear,10062.0,megawatthours
2024-10-05T01,MISO,SUN,Solar,1.0,megawatthours
2024-10-05T01,MISO,WAT,Hydro,1623.0,megawatthours
2024-10-05T01,MISO,WND,Wind,11896.0,megawatthours
2024-10-05T01,PJM,COL,Coal,10445.0,megawatthours
2024-10-05T01,PJM,NG,Natural Gas,39700.0,megawatthours
2024-10-05T01,PJM,NUC,Nuclear,30887.0,megawatthours
2024-10-05T01,PJM,SUN,Solar,15.0,megawatthours
2024-10-05T01,PJM,WAT,Hydro,1549.0,megawatthours
2024-10-05T01,PJM,WND,Wind,4513.0,megawatthours
